subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3;sdlatency;percentcorrect;meanlatency
39;1;frabo;12;frabo;6;1;0;3682;6;Juden haben zu viel Kontrolle und Einfluss an der Wall Street.;0;0;0;0;14023,4827022391;0;11527,5
39;1;frabo;12;frabo;7;1;0;3695;7;Man kann für gewöhnlich am Aussehen erkennen, ob jemand Jude ist.;0;0;0;0;13139,4722351793;0;10408,5714285714
39;1;frabo;12;frabo;8;2;0;10416;8;So etwas wie Schuld für die Dinge, die Deutsche den Juden angetan haben, habe ich auch schon einmal empfunden.;0;0;0;0;12164,7877792539;0;10409,5
39;1;frabo;12;frabo;9;1;0;3678;9;Die Juden besitzen wieder zu viel Macht und Einfluss in der Welt.;0;0;0;0;11598,2365913003;0;9661,55555555555
39;1;frabo;12;frabo;10;6;0;6209;10;Heute sollte man nicht mehr soviel über den Holocaust reden, sondern einen Schlussstrich unter die Vergangenheit ziehen.;0;0;0;0;10989,2920715273;0;9316,3
39;1;frabo;12;frabo;11;2;0;11161;11;Es reizt mich nicht besonders, Juden einmal persönlich kennen zu lernen.;0;0;0;0;10440,1840213667;0;9484
39;1;frabo;12;frabo;12;5;0;11402;12;Die Deutschen mussten während des 2. Weltkriegs auch mehr als genug leiden.;0;0;0;0;9969,71134654025;0;9643,83333333333
39;1;frabo;12;frabo;13;3;0;12049;13;Dass die Juden ebenso ein Volk von Tätern sind wie andere, halte ich für unbestreitbar.;0;0;0;0;9568,55278021145;0;9828,84615384615
39;1;frabo;12;frabo;14;6;0;6234;14;Sollte sich eine Möglichkeit ergeben, einmal in direkten Kontakt mit Vertretern des Judentums zu treten, werde ich sie wahrnehmen.;0;0;0;0;9243,23570105592;0;9572,07142857143
39;1;frabo;12;frabo;15;2;0;4974;15;Ich fühle mich schuldig für die negativen Dinge, die meine deutschen Vorfahren den Juden angetan haben.;0;0;0;0;8985,7786757478;0;9265,53333333333
39;1;frabo;12;frabo;16;4;0;7471;16;Die deutschen Juden fühlen sich stärker mit Israel als mit Deutschland verbunden.;0;0;0;0;8692,67176323444;0;9153,375
39;1;frabo;12;frabo;17;1;0;7604;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;8425,0277783623;0;9062,23529411765
39;1;frabo;12;frabo;18;2;0;19405;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;8529,28291068998;0;9636,83333333333
39;1;frabo;12;frabo;19;2;0;9888;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;8289,17333684048;0;9650,05263157895
39;1;frabo;12;frabo;20;1;0;7679;20;Ich ärgere mich darüber, dass den Deutschen auch heute noch die Verbrechen an Juden vorgehalten werden.;0;0;0;0;8080,11822151658;0;9551,5
39;1;frabo;12;frabo;21;6;0;4566;21;Wir sollten uns lieber gegenwärtigen Problemen widmen als Ereignissen, die mehr als 60 Jahre vergangen sind.;0;0;0;0;7950,31297437253;0;9314,09523809524
39;1;frabo;12;frabo;22;2;0;4890;22;Die Juden sollten aufhören, sich ständig darüber zu beschweren, was ihnen in Nazi-Deutschland widerfahren ist.;0;0;0;0;7815,83399565389;0;9113
39;1;frabo;12;frabo;23;2;0;5206;23;Ich bedauere die verletzenden Taten der Deutschen gegenüber den Juden.;0;0;0;0;7679,46923653847;0;8943,13043478261
39;1;frabo;12;frabo;24;4;0;12736;24;Juden haben viel zum deutschen kulturellen Leben beigetragen.;0;0;0;0;7550,46759085685;0;9101,16666666667
39;1;frabo;12;frabo;25;6;0;9222;25;Sollte die von mir präferierte Partei einen Kandidaten nominieren, der Jude ist, wäre ich damit einverstanden, dass ein Jude deutscher Kanzler wird.;0;0;0;0;7391,53208069883;0;9106
39;1;frabo;12;frabo;26;5;0;10019;26;Ich bedauere die Verbrechen am jüdischen Volk durch Deutsche zutiefst.;0;0;0;0;7244,4059098144;0;9141,11538461538
39;1;frabo;12;frabo;27;5;0;9329;27;Die Juden hierzulande interessieren sich mehr für deutsche als für israelische Angelegenheiten.;0;0;0;0;7103,8164657399;0;9148,07407407407
39;1;frabo;12;frabo;28;4;0;12987;28;Es macht mich wütend, dass die Vertreibung der Deutschen und Bombardierung deutscher Städte immer als kleineres Verbrechen angesehen wird.;0;0;0;0;7008,67302943987;0;9285,17857142857
39;1;frabo;12;frabo;29;5;0;9147;29;Ich würde gerne meinen Teil dazu beitragen, die gesellschaftliche Isolierung von Juden zu durchbrechen.;0;0;0;0;6882,42811968713;0;9280,41379310345
39;1;frabo;12;frabo;30;6;0;2396;30;Juden sind warme und freundliche Menschen.;0;0;0;0;6878,53780038057;0;9050,93333333333
39;1;frabo;12;frabo;31;3;0;8929;31;Ich bin es leid, immer wieder von den deutschen Verbrechen an den Juden zu hören.;0;0;0;0;6762,95934730746;0;9047
39;1;frabo;12;frabo;32;2;0;7411;32;Ich sehe keine Notwendigkeit, den Schaden auszugleichen, der dem jüdischen Volk zugefügt wurde.;0;0;0;0;6659,26817034095;0;8995,875
39;1;frabo;12;frabo;33;6;0;9070;33;Bei der Auseinandersetzung mit der Verfolgung der Juden überkommt mich ein intensives Gefühl des Bedauerns.;0;0;0;0;6554,40395248481;0;8998,12121212121
39;1;frabo;12;frabo;34;2;0;14548;34;Was der Staat Israel heute mit den Palästinensern macht, ist im Prinzip auch nichts anderes als das, was die Nazis im Dritten Reich mit den Juden gemacht haben.;0;0;0;0;6524,13234859324;0;9161,35294117647
39;1;frabo;12;frabo;35;2;0;3484;35;Juden sorgen mit ihren Ideen immer für Unfrieden.;0;0;0;0;6498,71799186694;0;8999,14285714286
39;1;frabo;12;frabo;36;3;0;6038;36;Wenn ich an den Völkermord an den Juden denke, so überkommt mich keinerlei Gefühl von Schuld.;0;0;0;0;6424,1913544609;0;8916,88888888889
39;1;frabo;12;frabo;37;1;0;4565;37;Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen.;0;0;0;0;6374,61389527349;0;8799,27027027027
39;1;frabo;12;frabo;38;3;0;13741;38;Ich empfinde kein großes Bedauern, wenn ich an die Diskriminierung und Verfolgung der Juden durch Deutsche denke.;0;0;0;0;6338,77668778305;0;8929,31578947369
39;1;frabo;12;frabo;39;1;0;2945;39;Juden haben zu viel Einfluss auf die öffentliche Meinung in diesem Land.;0;0;0;0;6327,79396239316;0;8775,87179487179
39;1;frabo;12;frabo;40;6;0;14242;40;Ich denke nicht, dass ich dafür verantwortlich bin, für den durch Deutsche an Juden angerichteten Schaden Wiedergutmachung zu leisten.;0;0;0;0;6305,65212059987;0;8912,525
39;1;frabo;12;frabo;41;1;0;4911;41;Juden werden in Deutschland als unantastbare Moralinstitution gesehen.;0;0;0;0;6257,61607719043;0;8814,92682926829
39;1;frabo;12;frabo;42;1;0;5367;42;Durch die israelische Politik werden mir die Juden immer unsympathischer.;0;0;0;0;6203,68793901784;0;8732,83333333333
39;1;frabo;12;frabo;43;3;0;4591;43;Ich möchte das jüdische Volk für das Leid, das ihnen durch Deutsche widerfahren ist, entschädigen.;0;0;0;0;6161,84755214002;0;8636,51162790698
39;1;frabo;12;frabo;44;2;0;3377;44;Israel führt einen Vernichtungskrieg gegen die Palästinenser.;0;0;0;0;6141,17841690898;0;8516,97727272727
39;1;frabo;12;frabo;45;1;0;8095;45;Die Juden nutzen die Erinnerung an den Holocaust heute für ihren eigenen Vorteil aus.;0;0;0;0;6071,31710062682;0;8507,6
39;1;frabo;12;frabo;46;2;0;8176;46;Ich glaube, dass ich den Schaden, der den Juden durch die Deutschen zugefügt wurde, wieder reparieren sollte.;0;0;0;0;6003,67810773163;0;8500,39130434783
39;1;frabo;12;frabo;47;1;0;3907;47;Manchmal habe ich das Gefühl, dass die Juden unser schlechtes Gewissen ausnutzen.;0;0;0;0;5975,74283276399;0;8402,65957446809
39;1;frabo;12;frabo;48;5;0;7016;48;Oft wird zu viel auf jüdisches Leid im 2. Weltkrieg geschaut und vergessen, dass es auch andere Opfer gab.;0;0;0;0;5915,21636171829;0;8373,77083333333
39;1;frabo;12;frabo;49;1;0;5128;49;Ich habe selber persönlichen Kontakt mit jüdischen Menschen.;0;0;0;0;5871,61232861852;0;8307,5306122449
39;1;mc1;13;mc1;1;1;1;25796;1;Bitte erinnern Sie sich kurz an den einleitenden Text. Wurde dort auf heute noch anhaltende Folgen für die Opfer hingewiesen?;0;0;0;0;0;100;25796
41;1;intro;1;intro;1;57;0;32110;1;humfak_leiste.jpg;1; ;1; ;0;0;32110
41;1;intro;1;baseline;2;0;0;119700;1;Bitte warten Sie einen Moment.  Nach 2 Minuten geht es automatisch weiter.;0;0;0;0;61935,4829641297;0;75905
41;1;code;2;sex;3;1;0;2222;1;Bitte geben Sie Ihr Geschlecht an;0;0;0;0;15807,7602567009;33;11979,6666666667
41;1;prime_instr;3;pre_prime;1;25;0;10217;1;Bitte melden Sie sich jetzt bei der Versuchsleiterin. Diese wird dann diesen Untersuchungsabschnitt starten.;0;0;0;0;0;0;10217
41;1;prime_instr;3;pre_prime_interval;2;0;0;9700;1;Bitte warten Sie einen Moment. Es geht gleich weiter...;0;0;0;0;365,574205873445;0;9958,5
41;1;primefolgen;4;gedanken_instr;1;57;0;101472;1;Bitte formulieren Sie in Stichworten kurz Gedanken, die Ihnen beim Lesen des Textes gekommen sind.   Verwenden Sie dazu den bereitgelegten Zettel und Stift.  Wenn Sie damit fertig sind, falten Sie den Zettel und werfen Sie ihn in die bereitstehende Box. Drücken Sie dann eine beliebige Taste, um fortzufahren.;0;0;0;0;0;0;101472
41;1;ipanat1;5;ipanat1;1;5;0;5644;1;Freude;0;0;0;0;0;0;5644
41;1;ipanat1;5;ipanat1;2;6;0;7574;2;Ärger;0;0;0;0;1364,71608769004;0;6609
41;1;ipanat1;5;ipanat1;3;2;0;4479;3;Angst;0;0;0;0;1563,17785296491;0;5899
41;1;ipanat1;5;ipanat1;4;1;0;6655;4;Scham;0;0;0;0;1331,12759218141;0;6088
41;1;ipanat1;5;ipanat1;5;6;0;4136;5;Gute Laune;0;0;0;0;1446,02430823275;0;5697,6
41;1;ipanat1;5;ipanat1;6;1;0;4598;6;Gereiztheit;0;0;0;0;1369,05407733466;0;5514,33333333333
41;1;ipanat1;5;ipanat1;7;1;0;4914;7;Furcht;0;0;0;0;1270,20075278711;0;5428,57142857143
41;1;ipanat1;5;ipanat1;8;2;0;4065;8;Bedauern;0;0;0;0;1270,9597540554;0;5258,125
41;1;ipanat1;5;ipanat1;9;4;0;3405;9;Begeisterung;0;0;0;0;1339,77048200221;0;5052,22222222222
41;1;ipanat1;5;ipanat1;10;2;0;4630;10;Wut;0;0;0;0;1270,18476346291;0;5010
41;1;ipanat1;5;ipanat1;11;1;0;3051;11;Schrecken;0;0;0;0;1341,98080869627;0;4831,90909090909
41;1;ipanat1;5;ipanat1;12;1;0;2548;12;Schuldgefühl;0;0;0;0;1439,4026196708;0;4641,58333333333
41;1;ipanat2;6;ipanat2;1;5;0;6280;1;Freude;0;0;0;0;0;0;6280
41;1;ipanat2;6;ipanat2;2;3;0;3589;2;Ärger;0;0;0;0;1902,824348173;0;4934,5
41;1;ipanat2;6;ipanat2;3;1;0;2460;3;Angst;0;0;0;0;1962,50358810712;0;4109,66666666667
41;1;ipanat2;6;ipanat2;4;1;0;2475;4;Scham;0;0;0;0;1798,79051958068;0;3701
41;1;ipanat2;6;ipanat2;5;6;0;2504;5;Gute Laune;0;0;0;0;1647,20894242352;0;3461,6
41;1;ipanat2;6;ipanat2;6;1;0;2479;6;Gereiztheit;0;0;0;0;1526,94301356228;0;3297,83333333333
41;1;ipanat2;6;ipanat2;7;1;0;3180;7;Furcht;0;0;0;0;1394,6132080258;0;3281
41;1;ipanat2;6;ipanat2;8;6;0;4308;8;Bedauern;0;0;0;0;1341,2448309047;0;3409,375
41;1;ipanat2;6;ipanat2;9;3;0;3167;9;Begeisterung;0;0;0;0;1257,21826974387;0;3382,44444444444
41;1;ipanat2;6;ipanat2;10;2;0;2434;10;Wut;0;0;0;0;1222,67350052616;0;3287,6
41;1;ipanat2;6;ipanat2;11;1;0;2568;11;Schrecken;0;0;0;0;1180,04761074982;0;3222,18181818182
41;1;ipanat2;6;ipanat2;12;1;0;2104;12;Schuldgefühl;0;0;0;0;1170,51892144234;0;3129
41;1;ipanat3;7;ipanat3;1;2;0;5107;1;Freude;0;0;0;0;0;0;5107
41;1;ipanat3;7;ipanat3;2;5;0;2513;2;Ärger;0;0;0;0;1834,2349903979;0;3810
41;1;ipanat3;7;ipanat3;3;2;0;3140;3;Angst;0;0;0;0;1353,45570054337;0;3586,66666666667
41;1;ipanat3;7;ipanat3;4;5;0;10620;4;Scham;0;0;0;0;3686,21386610526;0;5345
41;1;ipanat3;7;ipanat3;5;2;0;2222;5;Gute Laune;0;0;0;0;3484,50215956311;0;4720,4
41;1;ipanat3;7;ipanat3;6;3;0;3173;6;Gereiztheit;0;0;0;0;3180,01237418976;0;4462,5
41;1;ipanat3;7;ipanat3;7;2;0;2782;7;Furcht;0;0;0;0;2971,61666758141;0;4222,42857142857
41;1;ipanat3;7;ipanat3;8;6;0;2278;8;Bedauern;0;0;0;0;2835,77240359659;0;3979,375
41;1;ipanat3;7;ipanat3;9;2;0;2372;9;Begeisterung;0;0;0;0;2706,19237942251;0;3800,77777777778
41;1;ipanat3;7;ipanat3;10;2;0;2066;10;Wut;0;0;0;0;2609,73234259761;0;3627,3
41;1;ipanat3;7;ipanat3;11;6;0;2837;11;Schrecken;0;0;0;0;2487,24990154332;0;3555,45454545455
41;1;ipanat3;7;ipanat3;12;5;0;2603;12;Schuldgefühl;0;0;0;0;2387,38527409585;0;3476,08333333333
41;1;ipanat4;8;ipanat4;1;6;0;8261;1;Freude;0;0;0;0;0;0;8261
41;1;ipanat4;8;ipanat4;2;2;0;1743;2;Ärger;0;0;0;0;4608,92199977392;0;5002
41;1;ipanat4;8;ipanat4;3;2;0;2288;3;Angst;0;0;0;0;3616,1231081551;0;4097,33333333333
41;1;ipanat4;8;ipanat4;4;1;0;4279;4;Scham;0;0;0;0;2953,94903758793;0;4142,75
41;1;ipanat4;8;ipanat4;5;6;0;2157;5;Gute Laune;0;0;0;0;2707,95158745499;0;3745,6
41;1;ipanat4;8;ipanat4;6;3;0;5150;6;Gereiztheit;0;0;0;0;2489,00073657415;0;3979,66666666667
41;1;ipanat4;8;ipanat4;7;2;0;2104;7;Furcht;0;0;0;0;2380,16664082481;0;3711,71428571429
41;1;ipanat4;8;ipanat4;8;5;0;3813;8;Bedauern;0;0;0;0;2203,89706380701;0;3724,375
41;1;ipanat4;8;ipanat4;9;6;0;2581;9;Begeisterung;0;0;0;0;2096,49069876305;0;3597,33333333333
41;1;ipanat4;8;ipanat4;10;2;0;1687;10;Wut;0;0;0;0;2066,84467244155;0;3406,3
41;1;ipanat4;8;ipanat4;11;2;0;2189;11;Schrecken;0;0;0;0;1994,83659845749;0;3295,63636363636
41;1;ipanat4;8;ipanat4;12;2;0;2553;12;Schuldgefühl;0;0;0;0;1914,04569742161;0;3233,75
41;1;ipanat5;9;ipanat5;1;2;0;2748;1;Freude;0;0;0;0;0;0;2748
41;1;ipanat5;9;ipanat5;2;7;0;2939;2;Ärger;0;0;0;0;135,057395206631;0;2843,5
41;1;ipanat5;9;ipanat5;3;5;0;2119;3;Angst;0;0;0;0;429,053609703962;0;2602
41;1;ipanat5;9;ipanat5;4;3;0;2290;4;Scham;0;0;0;0;383,48489757312;0;2524
41;1;ipanat5;9;ipanat5;5;2;0;1799;5;Gute Laune;0;0;0;0;464,134140093142;0;2379
41;1;ipanat5;9;ipanat5;6;2;0;2536;6;Gereiztheit;0;0;0;0;420,053052204917;0;2405,16666666667
41;1;ipanat5;9;ipanat5;7;6;0;1670;7;Furcht;0;0;0;0;473,547402967372;0;2300,14285714286
41;1;ipanat5;9;ipanat5;8;4;0;3668;8;Bedauern;0;0;0;0;652,756449330726;0;2471,125
41;1;ipanat5;9;ipanat5;9;2;0;1804;9;Begeisterung;0;0;0;0;649,830939552742;0;2397
41;1;ipanat5;9;ipanat5;10;7;0;2200;10;Wut;0;0;0;0;615,825561520649;0;2377,3
41;1;ipanat5;9;ipanat5;11;6;0;4461;11;Schrecken;0;0;0;0;857,919936929908;0;2566,72727272727
41;1;ipanat5;9;ipanat5;12;3;0;7357;12;Schuldgefühl;0;0;0;0;1606,65527548458;0;2965,91666666667
41;1;ipanat6;10;ipanat6;1;4;0;4739;1;Freude;0;0;0;0;0;0;4739
41;1;ipanat6;10;ipanat6;2;4;0;1509;2;Ärger;0;0;0;0;2283,95490323255;0;3124
41;1;ipanat6;10;ipanat6;3;6;0;2276;3;Angst;0;0;0;0;1687,58002279398;0;2841,33333333333
41;1;ipanat6;10;ipanat6;4;6;0;1770;4;Scham;0;0;0;0;1478,36272048957;0;2573,5
41;1;ipanat6;10;ipanat6;5;1;0;2458;5;Gute Laune;0;0;0;0;1281,34121138751;0;2550,4
41;1;ipanat6;10;ipanat6;6;5;0;2907;6;Gereiztheit;0;0;0;0;1155,27579679775;0;2609,83333333333
41;1;ipanat6;10;ipanat6;7;5;0;1840;7;Furcht;0;0;0;0;1094,02093651073;0;2499,85714285714
41;1;ipanat6;10;ipanat6;8;3;0;2906;8;Bedauern;0;0;0;0;1022,99447526786;0;2550,625
41;1;ipanat6;10;ipanat6;9;2;0;2181;9;Begeisterung;0;0;0;0;964,82292560748;0;2509,55555555556
41;1;ipanat6;10;ipanat6;10;2;0;1728;10;Wut;0;0;0;0;942,621191736697;0;2431,4
41;1;ipanat6;10;ipanat6;11;6;0;1844;11;Schrecken;0;0;0;0;911,618560583318;0;2378
41;1;ipanat6;10;ipanat6;12;7;0;2093;12;Schuldgefühl;0;0;0;0;873,079203425752;0;2354,25
41;1;gefühlsfb;11;gefühlsfb;1;5;0;6358;1;...freudig;0;0;0;0;0;0;6358
41;1;gefühlsfb;11;gefühlsfb;2;1;0;4015;2;...verärgert;0;0;0;0;1656,75118832008;0;5186,5
41;1;gefühlsfb;11;gefühlsfb;3;1;0;2319;3;...verängstigt;0;0;0;0;2028,11842192051;0;4230,66666666667
41;1;gefühlsfb;11;gefühlsfb;4;3;0;7703;4;...beschämt;0;0;0;0;2399,26049370773;0;5098,75
41;1;gefühlsfb;11;gefühlsfb;5;5;0;2676;5;...gut gelaunt;0;0;0;0;2343,34839492552;0;4614,2
41;1;gefühlsfb;11;gefühlsfb;6;2;0;3498;6;...gereizt;0;0;0;0;2144,91859208378;0;4428,16666666667
41;1;gefühlsfb;11;gefühlsfb;7;1;0;2349;7;...furchtsam;0;0;0;0;2109,84797466322;0;4131,14285714286
41;1;gefühlsfb;11;gefühlsfb;8;4;0;7648;8;...voller Bedauern;0;0;0;0;2315,50671714484;0;4570,75
41;1;gefühlsfb;11;gefühlsfb;9;2;0;4317;9;...begeistert;0;0;0;0;2167,60911554131;0;4542,55555555556
41;1;gefühlsfb;11;gefühlsfb;10;1;0;5062;10;...wütend;0;0;0;0;2050,23235810535;0;4594,5
41;1;gefühlsfb;11;gefühlsfb;11;1;0;5260;11;...erschreckt;0;0;0;0;1955,34401065388;0;4655
41;1;gefühlsfb;11;gefühlsfb;12;1;0;2134;12;...schuldig;0;0;0;0;2001,3523363572;0;4444,91666666667
41;1;frabo;12;frabo;1;5;0;13401;1;Das Verhältnis von Deutschen und Juden ist nach wie vor von der Vergangenheit geprägt.;0;0;0;0;0;0;13401
41;1;frabo;12;frabo;2;2;0;7033;2;Reparationsforderungen an Deutschland nützen oft gar nicht mehr den Opfern, sondern einer Holocaust-Industrie von findigen Anwälten.;0;0;0;0;4502,85598259593;0;10217
41;1;frabo;12;frabo;3;7;0;4001;3;Ich bedauere die Dinge, die die Deutschen den Juden in der Vergangenheit angetan haben.;0;0;0;0;4797,64608949014;0;8145
41;1;frabo;12;frabo;4;1;0;3204;4;Durch ihr Verhalten sind die Juden an ihren Verfolgungen mitschuldig.;0;0;0;0;4631,23190054943;0;6909,75
41;1;frabo;12;frabo;5;2;0;7926;5;Ich habe das Bedürfnis, mich persönlich - und wenn es auch nur im Kleinen ist - für eine Entschädigung der Juden einzusetzen.;0;0;0;0;4036,43214980755;0;7113
41;1;frabo;12;frabo;6;1;0;2902;6;Juden haben zu viel Kontrolle und Einfluss an der Wall Street.;0;0;0;0;3998,70576145166;0;6411,16666666667
41;1;frabo;12;frabo;7;2;0;8188;7;Man kann für gewöhnlich am Aussehen erkennen, ob jemand Jude ist.;0;0;0;0;3711,5665156373;0;6665
41;1;frabo;12;frabo;8;1;0;5823;8;So etwas wie Schuld für die Dinge, die Deutsche den Juden angetan haben, habe ich auch schon einmal empfunden.;0;0;0;0;3449,11374745124;0;6559,75
41;1;frabo;12;frabo;9;1;0;2629;9;Die Juden besitzen wieder zu viel Macht und Einfluss in der Welt.;0;0;0;0;3482,25393962014;0;6123
41;1;frabo;12;frabo;10;2;0;6792;10;Heute sollte man nicht mehr soviel über den Holocaust reden, sondern einen Schlussstrich unter die Vergangenheit ziehen.;0;0;0;0;3289,90957153671;0;6189,9
41;1;frabo;12;frabo;11;4;0;6447;11;Es reizt mich nicht besonders, Juden einmal persönlich kennen zu lernen.;0;0;0;0;3122,04478157854;0;6213,27272727273
41;1;frabo;12;frabo;12;7;0;12291;12;Die Deutschen mussten während des 2. Weltkriegs auch mehr als genug leiden.;0;0;0;0;3455,32756308021;0;6719,75
41;1;frabo;12;frabo;13;7;0;11040;13;Dass die Juden ebenso ein Volk von Tätern sind wie andere, halte ich für unbestreitbar.;0;0;0;0;3518,53424647107;0;7052,07692307692
41;1;frabo;12;frabo;14;7;0;4585;14;Sollte sich eine Möglichkeit ergeben, einmal in direkten Kontakt mit Vertretern des Judentums zu treten, werde ich sie wahrnehmen.;0;0;0;0;3444,20047341889;0;6875,85714285714
41;1;frabo;12;frabo;15;1;0;4247;15;Ich fühle mich schuldig für die negativen Dinge, die meine deutschen Vorfahren den Juden angetan haben.;0;0;0;0;3387,61276670502;0;6700,6
41;1;frabo;12;frabo;16;3;0;6207;16;Die deutschen Juden fühlen sich stärker mit Israel als mit Deutschland verbunden.;0;0;0;0;3275,07045216842;0;6669,75
41;1;frabo;12;frabo;17;4;0;7872;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;3184,45126979608;0;6740,47058823529
41;1;frabo;12;frabo;18;2;0;7695;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;3097,55298582607;0;6793,5
41;1;frabo;12;frabo;19;1;0;3751;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;3090,14376167781;0;6633,36842105263
41;1;frabo;12;frabo;20;6;0;10204;20;Ich ärgere mich darüber, dass den Deutschen auch heute noch die Verbrechen an Juden vorgehalten werden.;0;0;0;0;3111,89341415361;0;6811,9
41;1;frabo;12;frabo;21;5;0;4945;21;Wir sollten uns lieber gegenwärtigen Problemen widmen als Ereignissen, die mehr als 60 Jahre vergangen sind.;0;0;0;0;3060,33560251159;0;6723
41;1;frabo;12;frabo;22;2;0;8786;22;Die Juden sollten aufhören, sich ständig darüber zu beschweren, was ihnen in Nazi-Deutschland widerfahren ist.;0;0;0;0;3018,79505971408;0;6816,77272727273
41;1;frabo;12;frabo;23;7;0;11692;23;Ich bedauere die verletzenden Taten der Deutschen gegenüber den Juden.;0;0;0;0;3119,65945427893;0;7028,73913043478
41;1;frabo;12;frabo;24;4;0;4985;24;Juden haben viel zum deutschen kulturellen Leben beigetragen.;0;0;0;0;3079,47543410811;0;6943,58333333333
41;1;frabo;12;frabo;25;7;0;4922;25;Sollte die von mir präferierte Partei einen Kandidaten nominieren, der Jude ist, wäre ich damit einverstanden, dass ein Jude deutscher Kanzler wird.;0;0;0;0;3041,62931282999;0;6862,72
41;1;frabo;12;frabo;26;7;0;5435;26;Ich bedauere die Verbrechen am jüdischen Volk durch Deutsche zutiefst.;0;0;0;0;2993,3005063873;0;6807,80769230769
41;1;frabo;12;frabo;27;5;0;8131;27;Die Juden hierzulande interessieren sich mehr für deutsche als für israelische Angelegenheiten.;0;0;0;0;2946,19826787306;0;6856,81481481481
41;1;frabo;12;frabo;28;1;0;8636;28;Es macht mich wütend, dass die Vertreibung der Deutschen und Bombardierung deutscher Städte immer als kleineres Verbrechen angesehen wird.;0;0;0;0;2910,61045161633;0;6920,35714285714
41;1;frabo;12;frabo;29;7;0;4511;29;Ich würde gerne meinen Teil dazu beitragen, die gesellschaftliche Isolierung von Juden zu durchbrechen.;0;0;0;0;2892,96848158911;0;6837,27586206897
41;1;frabo;12;frabo;30;6;0;4954;30;Juden sind warme und freundliche Menschen.;0;0;0;0;2863,37135209529;0;6774,5
41;1;frabo;12;frabo;31;2;0;6230;31;Ich bin es leid, immer wieder von den deutschen Verbrechen an den Juden zu hören.;0;0;0;0;2816,94211200117;0;6756,93548387097
41;1;frabo;12;frabo;32;3;0;4773;32;Ich sehe keine Notwendigkeit, den Schaden auszugleichen, der dem jüdischen Volk zugefügt wurde.;0;0;0;0;2793,24003031166;0;6694,9375
41;1;frabo;12;frabo;33;7;0;6315;33;Bei der Auseinandersetzung mit der Verfolgung der Juden überkommt mich ein intensives Gefühl des Bedauerns.;0;0;0;0;2750,04468179954;0;6683,42424242424
41;1;frabo;12;frabo;34;2;0;7674;34;Was der Staat Israel heute mit den Palästinensern macht, ist im Prinzip auch nichts anderes als das, was die Nazis im Dritten Reich mit den Juden gemacht haben.;0;0;0;0;2713,38011490283;0;6712,55882352941
41;1;frabo;12;frabo;35;1;0;2602;35;Juden sorgen mit ihren Ideen immer für Unfrieden.;0;0;0;0;2762,00148838641;0;6595,11428571429
41;1;frabo;12;frabo;36;2;0;7136;36;Wenn ich an den Völkermord an den Juden denke, so überkommt mich keinerlei Gefühl von Schuld.;0;0;0;0;2723,75059853429;0;6610,13888888889
41;1;frabo;12;frabo;37;2;0;7574;37;Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen.;0;0;0;0;2690,32487544449;0;6636,18918918919
41;1;frabo;12;frabo;38;1;0;3315;38;Ich empfinde kein großes Bedauern, wenn ich an die Diskriminierung und Verfolgung der Juden durch Deutsche denke.;0;0;0;0;2707,85919389104;0;6548,78947368421
41;1;frabo;12;frabo;39;1;0;4815;39;Juden haben zu viel Einfluss auf die öffentliche Meinung in diesem Land.;0;0;0;0;2686,37645139256;0;6504,33333333333
41;1;frabo;12;frabo;40;7;0;6296;40;Ich denke nicht, dass ich dafür verantwortlich bin, für den durch Deutsche an Juden angerichteten Schaden Wiedergutmachung zu leisten.;0;0;0;0;2651,91666717025;0;6499,125
41;1;frabo;12;frabo;41;5;0;6015;41;Juden werden in Deutschland als unantastbare Moralinstitution gesehen.;0;0;0;0;2619,64920780459;0;6487,31707317073
41;1;frabo;12;frabo;42;4;0;5779;42;Durch die israelische Politik werden mir die Juden immer unsympathischer.;0;0;0;0;2589,81234090267;0;6470,45238095238
